"","Countryname","Country","H_HIS_Score","H_HIS_Score_norm","H_Oxrollback_score","H_Oxrollback_score_norm","H_Covidgrowth_biweeklydeaths","H_Covidgrowth_biweeklycases","H_Covidgrowth_deathsnorm","H_Covidgrowth_casesnorm","H_new_cases_smoothed_per_million","H_new_deaths_smoothed_per_million","H_new_cases_smoothed_per_million_norm","H_new_deaths_smoothed_per_million_norm","H_Date","H_GovernmentResponseIndex","H_GovernmentResponseIndexForDisplay","H_EconomicSupportIndex","H_EconomicSupportIndexForDisplay","H_ContainmentHealthIndex","H_ContainmentHealthIndexForDisplay","H_E1_Income.support","H_E1_Flag","H_GovernmentResponseIndexForDisplay_norm","H_EconomicSupportIndexForDisplay_norm","H_INFORM_rating.Value","H_INFORM_rating.Rating","H_covid_case_rate.Value","H_covid_case_rate.Rating","H_legal_stringency.Value","H_legal_stringency.Rating","H_international_travel.Value","H_international_travel.Rating","H_internal_movement.Value","H_internal_movement.Rating","H_stay_home.Value","H_stay_home.Rating","H_income_support.Value","H_income_support.Rating","H_debt_relief.Value","H_debt_relief.Rating","H_gdp_change.Value","H_gdp_change.Rating","H_unemployment.Value","H_unemployment.Rating","H_inflation.Value","H_inflation.Rating","H_school_close.Value","H_school_close.Rating","H_ipc_3_plus.Value","H_ipc_3_plus.Rating","H_growth_events.Value","H_growth_events.Rating","H_public_info.Value","H_public_info.Rating","H_testing_policy.Value","H_testing_policy.Rating","H_contact_trace.Value","H_contact_trace.Rating","H_growth_conflict.Value","H_growth_conflict.Rating","H_seasonal_flood.Value","H_seasonal_flood.Rating","H_seasonal_cyclone.Value","H_seasonal_cyclone.Rating","H_seasonal_exposure.Value","H_seasonal_exposure.Rating","H_ASAP_hotspot.Value","H_ASAP_hotspot.Rating","H_INFORM_severity.Value","H_INFORM_severity.Rating","H_INFORM_rating.Value_norm","H_wmo_don_alert","H_health_acaps"
"288","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"289","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"290","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"291","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"292","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"293","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"294","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"295","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"296","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"297","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"298","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"299","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"300","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"301","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"302","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"303","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"304","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"305","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"306","United States of America","USA",83.5,0,0.644864319941115,6.75206893740202,-24.6171243941842,-13.3331312518945,0,0,NA,NA,NA,NA,20210629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,"54.3","Medium","80","Medium","Ban on high-risk regions","Medium","Recommend closing (or significantly reduce volume/route ...","Medium","Recommend not leaving house","Medium","Government is replacing more than 50% of lost salary (or if a flat sum, it  ...","Low","1","Medium","-3.5 %","High","5.8 %","Medium","1.2 %","Low","Partially open","Medium","NO DATA",NA,"1.61%","Medium","Coordinated public information campaign (e.g. across traditional and social ...","Low","Open public testing (eg “drive through” testing available to asymptomatic p ...","Low","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"3.5","Medium","0.8","Low","3.4","Medium","NO DATA",NA,"NO CRISIS","Low",1.25,10,0
"307","Uzbekistan","UZB",34.3,7.14,0.440476190476264,3.6992117385397,16.6666666666667,63.2455629692654,1.11111111111111,4.2163708646177,NA,NA,NA,NA,20210629,NA,51.88,NA,75,NA,48.57,NA,NA,4.32615384615385,2.5,4.1,NA,"13.4","Low","-999","High","Ban on high-risk regions","Medium","No measures","High","No measures","High","Government is replacing less than 50% of lost salary (or if a flat sum, it  ...","Medium","0","High","5.0 %","Low","NO DATA",NA,"12.9 %","High","Fully open","Low","NO DATA",NA,"NO DATA",NA,"Coordinated public information campaign (e.g. across traditional and social ...","Low","Only those who both (a) have symptoms AND (b) meet specific criteria (eg ke ...","Medium","Limited contact tracing - not done for all cases","Medium","NO DATA",NA,"0.0","Low","0.0","Low","5.3","Medium","Hotspot","High","NO CRISIS","Low",5.25,0,0
