Index,Countryname,Country,Data Level,Outlook,Dimension,Key,Value,Value_Char,Risk Label,Display Status,Overall Contribution
8513,Syria,SYR,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
8514,Syria,SYR,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,6,6,6,Secondary,TRUE
8515,Syria,SYR,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
8516,Syria,SYR,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,10,10,High,Main,FALSE
8517,Syria,SYR,Indicator,Emerging,Macro Fiscal,Operational Risk Score,10,10,10,Secondary,TRUE
8518,Syria,SYR,Dimension Value,Emerging,Natural Hazard,Natural Hazard,7,7,Medium,Main,FALSE
8519,Syria,SYR,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
8520,Syria,SYR,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
8521,Syria,SYR,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
8522,Syria,SYR,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,7,7,7,Secondary,TRUE
8523,Syria,SYR,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,Medium,Main,FALSE
8524,Syria,SYR,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
8525,Syria,SYR,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
8526,Syria,SYR,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,7,7,7,Secondary,TRUE
8527,Syria,SYR,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
8528,Syria,SYR,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",NA,NA,NA,Secondary,TRUE
8529,Chad,TCD,Flag Count,Overall,Flag,Number of Flags,4.5,4.5,4,Main,TRUE
8530,Chad,TCD,Dimension Value,Overall,Food Security,Food Security,8,8,High,Main,TRUE
8531,Chad,TCD,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,TRUE
8532,Chad,TCD,Dimension Value,Overall,Health,Health,7,7,High,Main,TRUE
8533,Chad,TCD,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,6,6,Medium,Main,TRUE
8534,Chad,TCD,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
8535,Chad,TCD,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,9,9,High,Main,TRUE
8536,Chad,TCD,Flag Count,Underlying,Flag,Number of Flags,4,4,4,Main,FALSE
8537,Chad,TCD,Dimension Value,Underlying,Food Security,Food Security,10,10,High,Main,FALSE
8538,Chad,TCD,Indicator,Underlying,Food Security,Proteus Composite Index,10,10,10,Secondary,TRUE
8539,Chad,TCD,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,FALSE
8540,Chad,TCD,Indicator,Underlying,Conflict and Fragility,FCS,10,10,10,Secondary,TRUE
8541,Chad,TCD,Dimension Value,Underlying,Health,Health,10,10,High,Main,FALSE
8542,Chad,TCD,Indicator,Underlying,Health,Global Health Security Index,8,8,8,Secondary,TRUE
8543,Chad,TCD,Indicator,Underlying,Health,INFORM Rating,10,10,10,Secondary,TRUE
8544,Chad,TCD,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,6,6,Low,Main,FALSE
8545,Chad,TCD,Indicator,Underlying,Macro Fiscal,Operational Risk Score,6,6,6,Secondary,TRUE
8546,Chad,TCD,Dimension Value,Underlying,Natural Hazard,Natural Hazard,5,5,Low,Main,FALSE
8547,Chad,TCD,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,5,5,5,Secondary,TRUE
8548,Chad,TCD,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,10,10,High,Main,FALSE
8549,Chad,TCD,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,10,10,10,Secondary,TRUE
8550,Chad,TCD,Flag Count,Emerging,Flag,Number of Flags,2.5,2.5,2,Main,FALSE
8551,Chad,TCD,Dimension Value,Emerging,Food Security,Food Security,7,7,Medium,Main,FALSE
8552,Chad,TCD,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
8553,Chad,TCD,Indicator,Emerging,Food Security,FEWS NET Score,7,7,7,Secondary,TRUE
8554,Chad,TCD,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),NA,NA,NA,Secondary,TRUE
8555,Chad,TCD,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,10,10,High,Main,FALSE
8556,Chad,TCD,Indicator,Emerging,Conflict and Fragility,Political Fatalities,10,10,10,Secondary,TRUE
8557,Chad,TCD,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,10,10,10,Secondary,TRUE
8558,Chad,TCD,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
8559,Chad,TCD,Dimension Value,Emerging,Health,Health,6,6,Low,Main,FALSE
8560,Chad,TCD,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",0,0,0,Secondary,TRUE
8561,Chad,TCD,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
8562,Chad,TCD,Indicator,Emerging,Health,Oxford Gov Response Index,6,6,6,Secondary,TRUE
8563,Chad,TCD,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
8564,Chad,TCD,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
8565,Chad,TCD,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
8566,Chad,TCD,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,0,0,0,Secondary,TRUE
8567,Chad,TCD,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
8568,Chad,TCD,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,7,7,Medium,Main,FALSE
8569,Chad,TCD,Indicator,Emerging,Macro Fiscal,Operational Risk Score,7,7,7,Secondary,TRUE
8570,Chad,TCD,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
8571,Chad,TCD,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
8572,Chad,TCD,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
8573,Chad,TCD,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
8574,Chad,TCD,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
8575,Chad,TCD,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,9,9,Medium,Main,FALSE
8576,Chad,TCD,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
8577,Chad,TCD,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
8578,Chad,TCD,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,7,7,7,Secondary,TRUE
8579,Chad,TCD,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,9,9,9,Secondary,TRUE
8580,Chad,TCD,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",6,6,6,Secondary,TRUE
8581,Togo,TGO,Flag Count,Overall,Flag,Number of Flags,1.5,1.5,1,Main,TRUE
8582,Togo,TGO,Dimension Value,Overall,Food Security,Food Security,2,2,Low,Main,TRUE
8583,Togo,TGO,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
8584,Togo,TGO,Dimension Value,Overall,Health,Health,9,9,High,Main,TRUE
8585,Togo,TGO,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,3,3,Low,Main,TRUE
8586,Togo,TGO,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
8587,Togo,TGO,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,6,6,Medium,Main,TRUE
8588,Togo,TGO,Flag Count,Underlying,Flag,Number of Flags,1.5,1.5,1,Main,FALSE
8589,Togo,TGO,Dimension Value,Underlying,Food Security,Food Security,8,8,Medium,Main,FALSE
8590,Togo,TGO,Indicator,Underlying,Food Security,Proteus Composite Index,8,8,8,Secondary,TRUE
8591,Togo,TGO,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
8592,Togo,TGO,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
8593,Togo,TGO,Dimension Value,Underlying,Health,Health,9,9,Medium,Main,FALSE
8594,Togo,TGO,Indicator,Underlying,Health,Global Health Security Index,7,7,7,Secondary,TRUE
8595,Togo,TGO,Indicator,Underlying,Health,INFORM Rating,9,9,9,Secondary,TRUE
8596,Togo,TGO,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,5,5,Low,Main,FALSE
8597,Togo,TGO,Indicator,Underlying,Macro Fiscal,Operational Risk Score,5,5,5,Secondary,TRUE
8598,Togo,TGO,Dimension Value,Underlying,Natural Hazard,Natural Hazard,3,3,Low,Main,FALSE
8599,Togo,TGO,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,3,3,3,Secondary,TRUE
8600,Togo,TGO,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,8,8,Medium,Main,FALSE
8601,Togo,TGO,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,8,8,8,Secondary,TRUE
8602,Togo,TGO,Flag Count,Emerging,Flag,Number of Flags,1,1,1,Main,FALSE
8603,Togo,TGO,Dimension Value,Emerging,Food Security,Food Security,1,1,Low,Main,FALSE
8604,Togo,TGO,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
8605,Togo,TGO,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
8606,Togo,TGO,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),1,1,1,Secondary,TRUE
8607,Togo,TGO,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
8608,Togo,TGO,Indicator,Emerging,Conflict and Fragility,Political Fatalities,0,0,0,Secondary,TRUE
8609,Togo,TGO,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
8610,Togo,TGO,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
8611,Togo,TGO,Dimension Value,Emerging,Health,Health,10,10,High,Main,FALSE
8612,Togo,TGO,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",7,7,7,Secondary,TRUE
8613,Togo,TGO,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",10,10,10,Secondary,TRUE
8614,Togo,TGO,Indicator,Emerging,Health,Oxford Gov Response Index,4,4,4,Secondary,TRUE
8615,Togo,TGO,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
8616,Togo,TGO,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
8617,Togo,TGO,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
8618,Togo,TGO,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,6,6,6,Secondary,TRUE
8619,Togo,TGO,Indicator,Emerging,Health,WHO Disease Outbreak News,10,10,10,Secondary,TRUE
8620,Togo,TGO,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,2,2,Low,Main,FALSE
8621,Togo,TGO,Indicator,Emerging,Macro Fiscal,Operational Risk Score,2,2,2,Secondary,TRUE
8622,Togo,TGO,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
8623,Togo,TGO,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
8624,Togo,TGO,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
8625,Togo,TGO,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
8626,Togo,TGO,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
8627,Togo,TGO,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,4,4,Low,Main,FALSE
8628,Togo,TGO,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
8629,Togo,TGO,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
8630,Togo,TGO,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,3,3,3,Secondary,TRUE
8631,Togo,TGO,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
8632,Togo,TGO,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",4,4,4,Secondary,TRUE
8633,Thailand,THA,Flag Count,Overall,Flag,Number of Flags,0.5,0.5,0,Main,TRUE
8634,Thailand,THA,Dimension Value,Overall,Food Security,Food Security,1,1,Low,Main,TRUE
8635,Thailand,THA,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
8636,Thailand,THA,Dimension Value,Overall,Health,Health,5,5,Medium,Main,TRUE
8637,Thailand,THA,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,2,2,Low,Main,TRUE
8638,Thailand,THA,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
8639,Thailand,THA,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,3,3,Low,Main,TRUE
8640,Thailand,THA,Flag Count,Underlying,Flag,Number of Flags,0.5,0.5,0,Main,FALSE
8641,Thailand,THA,Dimension Value,Underlying,Food Security,Food Security,3,3,Low,Main,FALSE
8642,Thailand,THA,Indicator,Underlying,Food Security,Proteus Composite Index,3,3,3,Secondary,TRUE
8643,Thailand,THA,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
8644,Thailand,THA,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
8645,Thailand,THA,Dimension Value,Underlying,Health,Health,4,4,Low,Main,FALSE
8646,Thailand,THA,Indicator,Underlying,Health,Global Health Security Index,0,0,0,Secondary,TRUE
8647,Thailand,THA,Indicator,Underlying,Health,INFORM Rating,4,4,4,Secondary,TRUE
8648,Thailand,THA,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,2,2,Low,Main,FALSE
8649,Thailand,THA,Indicator,Underlying,Macro Fiscal,Operational Risk Score,2,2,2,Secondary,TRUE
8650,Thailand,THA,Dimension Value,Underlying,Natural Hazard,Natural Hazard,8,8,Medium,Main,FALSE
8651,Thailand,THA,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,8,8,8,Secondary,TRUE
8652,Thailand,THA,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,3,3,Low,Main,FALSE
8653,Thailand,THA,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,2,2,2,Secondary,TRUE
8654,Thailand,THA,Flag Count,Emerging,Flag,Number of Flags,0,0,0,Main,FALSE
8655,Thailand,THA,Dimension Value,Emerging,Food Security,Food Security,1,1,Low,Main,FALSE
8656,Thailand,THA,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
8657,Thailand,THA,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
8658,Thailand,THA,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),1,1,1,Secondary,TRUE
8659,Thailand,THA,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
8660,Thailand,THA,Indicator,Emerging,Conflict and Fragility,Political Fatalities,0,0,0,Secondary,TRUE
8661,Thailand,THA,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
8662,Thailand,THA,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
8663,Thailand,THA,Dimension Value,Emerging,Health,Health,5,5,Low,Main,FALSE
8664,Thailand,THA,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",5,5,5,Secondary,TRUE
8665,Thailand,THA,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",5,5,5,Secondary,TRUE
8666,Thailand,THA,Indicator,Emerging,Health,Oxford Gov Response Index,3,3,3,Secondary,TRUE
8667,Thailand,THA,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
8668,Thailand,THA,Indicator,Emerging,Health,New Covid Cases per 1M,4,4,4,Secondary,TRUE
8669,Thailand,THA,Indicator,Emerging,Health,New Covid Deaths per 1M,1,1,1,Secondary,TRUE
8670,Thailand,THA,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,3,3,3,Secondary,TRUE
8671,Thailand,THA,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
8672,Thailand,THA,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,2,2,Low,Main,FALSE
8673,Thailand,THA,Indicator,Emerging,Macro Fiscal,Operational Risk Score,2,2,2,Secondary,TRUE
8674,Thailand,THA,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
8675,Thailand,THA,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,NA,NA,NA,Secondary,TRUE
8676,Thailand,THA,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
8677,Thailand,THA,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
8678,Thailand,THA,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
8679,Thailand,THA,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,3,3,Low,Main,FALSE
8680,Thailand,THA,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",3,3,3,Secondary,TRUE
8681,Thailand,THA,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,0,0,0,Secondary,TRUE
8682,Thailand,THA,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,0,0,0,Secondary,TRUE
8683,Thailand,THA,Indicator,Emerging,Socioeconomic Vulnerability,COVID Phone Survey Index,NA,NA,NA,Secondary,TRUE
8684,Thailand,THA,Indicator,Emerging,Socioeconomic Vulnerability,"People Below $1.90 Poverty Line, % Change",NA,NA,NA,Secondary,TRUE
8685,Tajikistan,TJK,Flag Count,Overall,Flag,Number of Flags,3,3,3,Main,TRUE
8686,Tajikistan,TJK,Dimension Value,Overall,Food Security,Food Security,NA,NA,NA,Main,TRUE
8687,Tajikistan,TJK,Dimension Value,Overall,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,TRUE
8688,Tajikistan,TJK,Dimension Value,Overall,Health,Health,7,7,High,Main,TRUE
8689,Tajikistan,TJK,Dimension Value,Overall,Macro Fiscal,Macro Fiscal,7,7,High,Main,TRUE
8690,Tajikistan,TJK,Dimension Value,Overall,Natural Hazard,Natural Hazard,0,0,Low,Main,TRUE
8691,Tajikistan,TJK,Dimension Value,Overall,Socioeconomic Vulnerability,Socioeconomic Vulnerability,7,7,High,Main,TRUE
8692,Tajikistan,TJK,Flag Count,Underlying,Flag,Number of Flags,2,2,2,Main,FALSE
8693,Tajikistan,TJK,Dimension Value,Underlying,Food Security,Food Security,5,5,Low,Main,FALSE
8694,Tajikistan,TJK,Indicator,Underlying,Food Security,Proteus Composite Index,5,5,5,Secondary,TRUE
8695,Tajikistan,TJK,Dimension Value,Underlying,Conflict and Fragility,Conflict and Fragility,0,0,Low,Main,FALSE
8696,Tajikistan,TJK,Indicator,Underlying,Conflict and Fragility,FCS,0,0,0,Secondary,TRUE
8697,Tajikistan,TJK,Dimension Value,Underlying,Health,Health,7,7,Medium,Main,FALSE
8698,Tajikistan,TJK,Indicator,Underlying,Health,Global Health Security Index,7,7,7,Secondary,TRUE
8699,Tajikistan,TJK,Indicator,Underlying,Health,INFORM Rating,5,5,5,Secondary,TRUE
8700,Tajikistan,TJK,Dimension Value,Underlying,Macro Fiscal,Macro Fiscal,10,10,High,Main,FALSE
8701,Tajikistan,TJK,Indicator,Underlying,Macro Fiscal,Operational Risk Score,10,10,10,Secondary,TRUE
8702,Tajikistan,TJK,Dimension Value,Underlying,Natural Hazard,Natural Hazard,8,8,Medium,Main,FALSE
8703,Tajikistan,TJK,Indicator,Underlying,Natural Hazard,INFORM Natural Multi-hazard Rating,8,8,8,Secondary,TRUE
8704,Tajikistan,TJK,Dimension Value,Underlying,Socioeconomic Vulnerability,Socioeconomic Vulnerability,6,6,Low,Main,FALSE
8705,Tajikistan,TJK,Indicator,Underlying,Socioeconomic Vulnerability,INFORM Socio-economic Vulnerability Index,6,6,6,Secondary,TRUE
8706,Tajikistan,TJK,Flag Count,Emerging,Flag,Number of Flags,1.5,1.5,1,Main,FALSE
8707,Tajikistan,TJK,Dimension Value,Emerging,Food Security,Food Security,NA,NA,NA,Main,FALSE
8708,Tajikistan,TJK,Indicator,Emerging,Food Security,FAO WFP Warning,NA,NA,NA,Secondary,TRUE
8709,Tajikistan,TJK,Indicator,Emerging,Food Security,FEWS NET Score,NA,NA,NA,Secondary,TRUE
8710,Tajikistan,TJK,Indicator,Emerging,Food Security,Food Price Inflation (Secondary Indicator),NA,NA,NA,Secondary,TRUE
8711,Tajikistan,TJK,Dimension Value,Emerging,Conflict and Fragility,Conflict and Fragility,9,9,Medium,Main,FALSE
8712,Tajikistan,TJK,Indicator,Emerging,Conflict and Fragility,Political Fatalities,9,9,9,Secondary,TRUE
8713,Tajikistan,TJK,Indicator,Emerging,Conflict and Fragility,Forcibly Displaced People,0,0,0,Secondary,TRUE
8714,Tajikistan,TJK,Indicator,Emerging,Conflict and Fragility,Political Disturbance,0,0,0,Secondary,TRUE
8715,Tajikistan,TJK,Dimension Value,Emerging,Health,Health,7,7,Medium,Main,FALSE
8716,Tajikistan,TJK,Indicator,Emerging,Health,"Covid Growth, Cases (biweekly)",0,0,0,Secondary,TRUE
8717,Tajikistan,TJK,Indicator,Emerging,Health,"Covid Growth, Deaths (biweekly)",0,0,0,Secondary,TRUE
8718,Tajikistan,TJK,Indicator,Emerging,Health,Oxford Gov Response Index,7,7,7,Secondary,TRUE
8719,Tajikistan,TJK,Indicator,Emerging,Health,ACAPS Health Crisis Tracker,0,0,0,Secondary,TRUE
8720,Tajikistan,TJK,Indicator,Emerging,Health,New Covid Cases per 1M,0,0,0,Secondary,TRUE
8721,Tajikistan,TJK,Indicator,Emerging,Health,New Covid Deaths per 1M,0,0,0,Secondary,TRUE
8722,Tajikistan,TJK,Indicator,Emerging,Health,Oxford Lockdown Rollback Index,6,6,6,Secondary,TRUE
8723,Tajikistan,TJK,Indicator,Emerging,Health,WHO Disease Outbreak News,0,0,0,Secondary,TRUE
8724,Tajikistan,TJK,Dimension Value,Emerging,Macro Fiscal,Macro Fiscal,5,5,Low,Main,FALSE
8725,Tajikistan,TJK,Indicator,Emerging,Macro Fiscal,Operational Risk Score,5,5,5,Secondary,TRUE
8726,Tajikistan,TJK,Dimension Value,Emerging,Natural Hazard,Natural Hazard,0,0,Low,Main,FALSE
8727,Tajikistan,TJK,Indicator,Emerging,Natural Hazard,GDACS Live Hazard Tracker,0,0,0,Secondary,TRUE
8728,Tajikistan,TJK,Indicator,Emerging,Natural Hazard,Locust Threat Level,0,0,0,Secondary,TRUE
8729,Tajikistan,TJK,Indicator,Emerging,Natural Hazard,INFORM Severity,0,0,0,Secondary,TRUE
8730,Tajikistan,TJK,Indicator,Emerging,Natural Hazard,Seasonal Forecast Index,0,0,0,Secondary,TRUE
8731,Tajikistan,TJK,Dimension Value,Emerging,Socioeconomic Vulnerability,Socioeconomic Vulnerability,9,9,Medium,Main,FALSE
8732,Tajikistan,TJK,Indicator,Emerging,Socioeconomic Vulnerability,"Unemployment Rate, % Change",NA,NA,NA,Secondary,TRUE
8733,Tajikistan,TJK,Indicator,Emerging,Socioeconomic Vulnerability,MFRI Household Level Risk,NA,NA,NA,Secondary,TRUE
8734,Tajikistan,TJK,Indicator,Emerging,Socioeconomic Vulnerability,Income Support,7,7,7,Secondary,TRUE
